Order No,Order Date,Customer Name,Address,City,State,Customer Type,Account Manager,Order Priority,Product Name,Product Category,Product Container,Ship Mode,Ship Date,Cost Price,Retail Price,Profit Margin,Order Quantity,Sub Total,Discount %,Discount $,Order Total,Shipping Cost,Total,CustomerID,Age,Age Group,Gender
5639-1,23-11-2014,Giulietta Dortch,"180 High Street,Windsor",Melbourne,VIC,Home Office,Connor Betts,High,Cando PC940 Copier,Office Supplies,Small Box,Regular Air,27-11-2014,216.0,449.99,233.99,40.0,15299.66,4.0,305.99,14993.67,24.49,15042.67,529161,56,55-64,Female
5639-1,03-12-2013,Jeremy Pistek,"85-113 Dunning Ave,Roseberry",Sydney,NSW,Consumer,Mihael Khan,Critical,Binder Posts,Office Supplies,Small Box,Regular Air,05-12-2013,3.5,5.74,2.24,43.0,156.98,5.0,10.6,148.76,5.01,154.36,847597,55,55-64,Female
5639-1,02-10-2014,Ritsa Hightower,"1/160 Anzac Parade,Kensington",Sydney,NSW,Corporate,Natasha Song,Critical,Smiths Colored Interoffice Envelopes,Office Supplies,Small Box,Regular Air,04-10-2014,19.83,30.98,11.15,8.0,1027.76,4.0,30.83,996.93,19.51,1001.85,735921,25,25-34,Female
5639-1,30-03-2013,Justin Knight,"Macquarie Centre Cnr Herring Road & Waterloo Road,Macquarie Park",Sydney,NSW,Small Business,Nicholas Fernandes,Critical,Bagged Rubber Bands,Office Supplies,Small Box,Regular Air,31-03-2013,0.24,1.26,1.02,20.0,56.7,7.0,0.17,54.63,0.7,55.63,565153,71,65+,Male
5639-1,25-06-2014,Nora Paige,"85-113 Dunning Ave,Roseberry",Sydney,NSW,Home Office,Mihael Khan,Not Specified,Steady 52201 APSCO Electric Pencil Sharpener,Office Supplies,Small Pack,Regular Air,25-06-2014,16.8,40.97,24.17,36.0,1915.59,10.0,115.5,1811.05,8.99,1819.04,858432,46,45-54,Male
5639-1,17-07-2013,Pauline Webber,"499-501 Lygon Street,Carlton North",Melbourne,VIC,Corporate,Yvette Biti,Critical,Emerson LQ-870 Dot Matrix Printer,Technology,Jumbo Drum,Delivery Truck,17-07-2013,219.61,535.64,316.03,43.0,275.32,6.0,2.75,285.59,14.7,267.96,799368,44,35-44,Male
5639-1,02-10-2014,Ritsa Hightower,"1/160 Anzac Parade,Kensington",Sydney,NSW,Small Business,Natasha Song,Medium,Smiths Colored Bar Computer Paper,Office Supplies,Small Box,Regular Air,04-10-2014,21.97,35.44,13.47,48.0,1027.76,8.0,30.83,996.93,4.92,1001.85,171726,39,35-44,Male
5639-1,12-09-2014,Gary Hansen,"273 George Street,Sydney",Sydney,NSW,Consumer,Leighton Forrest,Not Specified,TechSavi Cordless Elite Duo,Office Supplies,Small Box,Regular Air,19-09-2014,60.59,100.98,40.39,44.0,1074.68,7.0,30.39,1052.39,7.18,1102.75,756889,62,55-64,Male
5641-1,03-05-2014,Liz Willingham,"60 Commercial Rd,Prahran",Melbourne,VIC,Corporate,Yvette Biti,Low,Artisan 48 Labels,Office Supplies,Small Box,Regular Air,07-05-2014,3.84,6.3,2.46,32.0,130.64,10.0,1.51,128.03,0.5,129.42,429695,71,65+,Female
5642-1,10-08-2015,Nora Price,"7 Khartoum Rd,Macquarie Park",Sydney,NSW,Small Business,Preston Senome,Low,Artisan Printable Repositionable Plastic Tabs,Office Supplies,Small Box,Regular Air,13-08-2015,5.33,8.6,3.27,23.0,279.3,3.0,8.38,270.52,6.19,290.02,131543,57,55-64,Male
5642-1,20-10-2013,Joni Wasserman,"Westfield Sydney,Sydney",Sydney,NSW,Home Office,Natasha Song,Not Specified,DrawIt Colored Pencils,Office Supplies,Small Box,Regular Air,22-10-2013,4.37,9.11,4.74,4.0,136.03,4.0,0.0,137.62,2.25,147.65,765627,78,65+,Female
5642-1,04-10-2014,Liz Price,"Sydney Fish Market, Bank Street, Sydney",Sydney,NSW,Small Business,Phoebe Gour,Medium,Artisan Non-Stick Binders,Office Supplies,Small Box,Regular Air,11-10-2014,2.74,4.49,1.75,41.0,197.56,8.0,5.93,191.63,1.49,193.12,604528,18,18-24,Female
5642-1,26-07-2013,Charles Sheldon,"180 High Street,Windsor",Melbourne,VIC,Home Office,Connor Betts,Not Specified,Beekin 105-Key Black Keyboard,Office Supplies,Small Box,Regular Air,28-07-2013,6.39,19.98,13.59,50.0,334.5,2.0,3.65,315.39,4.0,339.19,218291,20,18-24,Female
5643-1,06-12-2015,Pete Armstrong,"506 Swan Street,Richmond",Melbourne,VIC,Corporate,Connor Betts,Critical,Bagged Rubber Bands,Office Supplies,Small Box,Regular Air,06-12-2015,0.24,1.26,1.02,25.0,36.1,4.0,2.64,34.66,0.7,36.53,505164,19,18-24,Female
5643-1,04-10-2014,Liz Price,"Sydney Fish Market, Bank Street, Sydney",Sydney,NSW,Home Office,Phoebe Gour,Medium,Artisan Hole Reinforcements,Office Supplies,Small Pack,Regular Air,11-10-2014,3.99,6.23,2.24,22.0,197.56,2.0,5.93,191.63,6.97,193.12,208235,38,35-44,Female
5643-1,04-10-2014,Liz Price,"85-113 Dunning Ave,Rosebery",Sydney,NSW,Home Office,Mihael Khan,High,Artisan Hole Reinforcements,Office Supplies,Wrap Bag,Regular Air,11-10-2014,3.99,6.23,2.24,21.0,197.56,3.0,5.93,191.63,6.97,193.12,637068,43,35-44,Male
5644-1,04-09-2015,Tony Molinari,"85-113 Dunning Ave,Rosebery",Sydney,NSW,Home Office,Mihael Khan,Medium,TechSavi Access Keyboard,Office Supplies,Wrap Bag,Regular Air,09-09-2015,10.07,15.98,5.91,6.0,659.2,5.0,19.18,610.0,4.0,615.63,117495,78,65+,Female
5644-1,22-02-2014,Grant Thornton,"98 Holdsworth Street,Woollahra",Sydney,NSW,Small Business,Natasha Song,High,"3Max Polarizing Task Lamp with Clamp Arm, Light Gray",Technology,Small Box,Regular Air,23-02-2014,56.16,136.98,80.82,31.0,457.22,3.0,14.0,445.2,24.49,451.0,195958,22,18-24,Male
5644-1,02-10-2013,Greg Hansen,"221 Barkly St,St Kilda",Melbourne,VIC,Corporate,Yvette Biti,Low,Laser DVD-RAM discs,Office Supplies,Small Box,Regular Air,03-10-2013,20.18,35.41,15.23,10.0,175.05,9.0,0.0,177.05,1.99,179.04,790429,78,65+,Female
5645-1,06-10-2014,Sanjit Jacobs,"541 Church St,Richmond",Melbourne,VIC,Home Office,Yvette Biti,Low,Artisan 481 Labels,Technology,Small Box,Regular Air,07-10-2014,1.94,3.08,1.14,44.0,141.68,3.0,5.67,136.01,0.99,137.0,288939,76,65+,Female
5645-1,06-10-2014,Ritsa Hightower,"1/160 Anzac Parade,Kensington",Sydney,NSW,Corporate,Natasha Song,Low,Artisan 481 Labels,Office Supplies,Small Box,Regular Air,07-10-2014,1.94,3.08,1.14,8.0,141.68,5.0,5.67,136.01,0.99,137.0,145213,48,45-54,Female
5645-1,06-10-2014,Otrick Jones,"221 Barkly St,St Kilda",Melbourne,VIC,Corporate,Yvette Biti,Medium,Artisan 481 Labels,Technology,Small Box,Regular Air,07-10-2014,1.94,3.08,1.14,34.0,141.68,7.0,5.67,136.01,0.99,137.0,739025,45,45-54,Female
5645-1,22-10-2014,Roger Demir,"5/153 Ermore Rd,Enmore",Sydney,NSW,Corporate,Leighton Forrest,High,Artisan 481 Labels,Technology,Jumbo Drum,Delivery Truck,22-10-2014,1.94,3.08,1.14,13.0,141.68,4.0,5.67,136.01,0.99,137.0,236503,46,45-54,Male
5645-1,18-10-2014,Danine Chand,"127 Liverpool St,Sydney",Sydney,NSW,Consumer,Samantha Chairs,High,Artisan 481 Labels,Office Supplies,Small Pack,Regular Air,21-10-2014,1.94,3.08,1.14,37.0,141.68,8.0,5.67,136.01,0.99,137.0,849323,74,65+,Male
5645-1,10-10-2014,Harold Dahlen,"53-55 Liverpool St,Sydney",Sydney,NSW,Small Business,Tina Carlton,Low,Artisan 481 Labels,Office Supplies,Small Box,Regular Air,17-12-2014,1.94,3.08,1.14,47.0,141.68,4.0,5.67,136.01,0.99,137.0,897670,55,55-64,Male
5645-1,04-10-2014,Patrick OBrill,"438 Victoria Avenue,Chatswood",Sydney,NSW,Corporate,Natasha Song,Critical,"Artisan Flip-Chart Easel Binder, Black",Technology,Medium Box,Regular Air,06-10-2014,13.88,22.38,8.5,42.0,376.62,7.0,0.0,371.66,15.1,382.66,537681,59,55-64,Female
5645-1,27-09-2014,Cindy Chapman,"53-55 Liverpool St,Sydney",Sydney,NSW,Corporate,Tina Carlton,Critical,Artisan 474 Labels,Office Supplies,Wrap Bag,Regular Air,02-10-2014,1.84,2.88,1.04,35.0,74.88,9.0,0.75,74.33,0.99,76.63,925414,62,55-64,Female
5645-1,02-10-2014,Patrick Jones,"222 Barkly St,St Kilda",Melbourne,VIC,Consumer,Yvette Biti,Medium,Artisan 481 Labels,Office Supplies,Small Box,Regular Air,03-10-2014,1.94,3.08,1.14,32.0,131.6,2.0,9.53,136.01,0.99,137.0,507069,45,45-54,Male
5645-1,31-03-2015,Carl Ludwig,"221 Barkly St,St Kilda",Melbourne,VIC,Home Office,Yvette Biti,High,Artisan Binder Labels,Office Supplies,Small Box,Regular Air,02-04-2015,2.45,3.89,1.44,18.0,193.92,4.0,11.6,194.12,7.01,195.21,932356,74,65+,Female
5645-1,06-10-2014,Sanjit Jacobs,"541 Church St,Richmond",Melbourne,VIC,Consumer,Yvette Biti,Not Specified,Artisan 481 Labels,Office Supplies,Wrap Bag,Regular Air,07-10-2014,1.94,3.08,1.14,32.0,141.68,1.0,5.67,136.01,0.99,137.0,285318,59,55-64,Male
5645-1,26-11-2014,Maurice Satty,"188 Pitt Street,Sydney",Melbourne,VIC,Home Office,Tina Carlton,Medium,Artisan 479 Labels,Office Supplies,Small Box,Express Air,28-11-2014,1.59,2.61,1.02,24.0,79.9,8.0,6.39,73.51,0.5,80.01,968412,68,65+,Female
5646-1,09-08-2013,Aaron Bergman,"Westfield Sydney,Sydney",Sydney,NSW,Small Business,Natasha Song,Not Specified,3Max Organizer Strips,Office Supplies,Small Box,Regular Air,16-08-2013,3.4,5.4,2.0,27.0,184.72,3.0,7.32,174.51,7.78,178.2,843791,51,45-54,Male
5646-1,24-07-2015,Renkel Kennedy,"Sydney Fish Market, Bank Street, Sydney",Sydney,NSW,Small Business,Phoebe Gour,Not Specified,Colored Envelopes,Technology,Small Box,Regular Air,04-07-2015,2.25,3.69,1.44,21.0,4.96,0.0,0.0,9.62,2.5,10.55,539225,33,25-34,Male
5646-1,03-02-2015,Tom Stivers,"21 Wentworth St,Parramatta",Sydney,NSW,Home Office,Aanya Zhang,Medium,Artisan 481 Labels,Office Supplies,Small Box,Regular Air,02-03-2015,1.94,3.08,1.14,41.0,119.5,1.0,4.95,115.59,0.99,116.4,168110,71,65+,Female
5646-1,03-09-2014,Odella Nelson,"523 King St,Newtown",Sydney,NSW,Corporate,Aanya Zhang,Not Specified,Col-Erase Pencils with Erasers,Furniture,Small Pack,Regular Air,05-09-2014,2.68,6.08,3.4,44.0,197.65,3.0,0.0,175.32,1.17,173.1,833296,23,18-24,Male
5647-1,02-03-2015,Sarah Bern,"61 York St,Sydney",Sydney,NSW,Corporate,Leighton Forrest,Not Specified,Artisan Binder Labels,Technology,Small Box,Regular Air,03-03-2015,2.45,3.89,1.44,2.0,239.4,7.0,2.69,236.01,7.01,241.9,339137,22,18-24,Male
5647-1,09-10-2014,Tanja Norvell,"541 Church St,Richmond",Melbourne,VIC,Small Business,Yvette Biti,High,Apex Box Cutter Scissors,Office Supplies,Small Box,Express Air,09-10-2014,4.19,10.23,6.04,30.0,378.51,3.0,30.28,348.23,4.68,352.91,867405,39,35-44,Male
5648-1,10-10-2014,Harold Dahlen,"53-55 Liverpool St,Sydney",Sydney,NSW,Small Business,Tina Carlton,Not Specified,Artisan Reinforcements for Hole-Punch Pages,Office Supplies,Small Pack,Regular Air,17-10-2014,1.19,1.98,0.79,49.0,75.24,8.0,3.76,71.48,4.77,76.25,650708,33,25-34,Male
5648-1,10-10-2014,Harold Dahlen,"127 Liverpool St,Sydney",Sydney,NSW,Small Business,Samantha Chairs,Not Specified,Artisan Reinforcements fot Hole-Punch Pages,Office Supplies,Small Box,Regular Air,17-10-2014,1.19,1.98,0.79,27.0,75.24,3.0,3.76,71.48,4.77,76.25,553392,51,45-54,Male
5649-1,25-06-2013,Cindy Chapman,"53-55 Liverpool St,Sydney",Sydney,NSW,Home Office,Tina Carlton,Not Specified,Smiths General Use 3-Ring Binders,Office Supplies,Small Box,Regular Air,27-06-2013,1.18,1.88,0.7,8.0,8.94,1.0,0.8,8.15,1.49,10.75,635804,35,35-44,Male
5649-1,26-11-2014,Maurice Satty,"188 Pitt Street,Sydney",Sydney,NSW,Corporate,Tina Carlton,Critical,"DrawIt Colored Pencils, 48-Color Set",Office Supplies,Small Box,Regular Air,28-11-2014,21.56,36.55,14.99,36.0,79.9,5.0,6.39,73.51,13.89,80.01,966123,56,55-64,Female
5650-1,14-01-2015,Maya Herman,"273 George Street,Sydney",Sydney,NSW,Corporate,Leighton Forrest,High,"DrawIt Colored Pencils, 48-Color Set",Office Supplies,Wrap Bag,Regular Air,15-01-2015,21.56,36.55,14.99,12.0,870.98,2.0,61.3,807.58,13.89,839.63,161298,71,65+,Male
5650-2,06-03-2015,Pamela Stobb,"273 George Street,Sydney",Sydney,NSW,Corporate,Leighton Forrest,Medium,Artisan Binder Labels,Technology,Medium Box,Regular Air,06-03-2015,2.45,3.89,1.44,33.0,5.64,1.0,0.0,6.16,7.01,12.64,885964,75,65+,Female
5651-1,15-10-2014,Vicky Freymann,"501 George St,Sydney",Sydney,NSW,Consumer,Samantha Chairs,Critical,Ames Color-File Green Diamond Border X-ray Mailers,Office Supplies,Small Box,Regular Air,19-10-2014,52.07,83.98,31.91,43.0,2855.32,5.0,171.32,2684.0,5.01,2689.01,334419,69,65+,Male
5652-1,14-05-2015,Chad McGuire,"73 MacLeay St,Potts Point",Sydney,NSW,Small Business,Natasha Song,High,Smiths General Use 3-Ring Binders,Office Supplies,Small Box,Regular Air,15-05-2015,1.18,1.88,0.7,18.0,36.92,1.0,1.64,36.24,1.49,37.8,681096,79,65+,Male
5652-1,29-07-2013,Nick Zandusky,"240-242 Johnston Street,Fitzroy",Melbourne,VIC,Home Office,Connor Betts,Medium,Binding Machine Supplies,Office Supplies,Small Box,Regular Air,30-07-2013,18.38,29.17,10.79,22.0,581.52,2.0,41.48,342.22,6.27,335.25,934783,38,35-44,Female
5652-1,26-01-2015,Darrin Sayre,"Sydney Fish Market, Bank Street, Sydney",Sydney,NSW,Consumer,Phoebe Gour,Low,Artisan 479 Labels,Office Supplies,Wrap Bag,Regular Air,28-01-2015,1.59,2.61,1.02,23.0,87.52,9.0,2.83,81.97,0.5,82.61,398666,68,65+,Female
5652-1,19-06-2014,Barry Pond,"99 Lygon Street,East Brunswick",Melbourne,VIC,Consumer,Connor Betts,Low,"Angle-D Binders with Locking Rings, Label Holders",Office Supplies,Small Box,Regular Air,21-06-2014,4.53,7.3,2.77,8.0,142.98,9.0,12.52,133.65,7.72,134.0,470751,20,18-24,Male
5653-1,03-11-2014,Pete Armstrong,"506 Swan Street,Richmond",Melbourne,VIC,Home Office,Connor Betts,Medium,Artisan Hole Reinforcements,Office Supplies,Small Box,Regular Air,07-11-2014,3.99,6.23,2.24,50.0,374.44,7.0,0.0,374.44,6.97,377.56,237474,66,65+,Male
5653-1,16-10-2014,Patrick Jones,"221 Barkly St,St Kilda",Melbourne,VIC,Home Office,Yvette Biti,Critical,EcoTones Memo Sheets,Office Supplies,Wrap Bag,Regular Air,17-10-2014,2.52,4.0,1.48,10.0,144.0,10.0,1.44,142.56,1.3,143.86,504754,63,55-64,Male
5653-1,16-10-2014,Odella Nelson,"523 King St,Newtown",Sydney,NSW,Corporate,Aanya Zhang,Low,EcoTones Memo Sheets,Office Supplies,Wrap Bag,Express Air,18-10-2014,2.52,4.0,1.48,34.0,144.0,3.0,1.44,142.56,1.3,143.86,157612,28,25-34,Female
5653-1,28-10-2014,Eugene Moren,"85-113 Dunning Ave,Rosebery",Sydney,NSW,Consumer,Mihael Khan,Low,Laser DVD-RAM discs,Office Supplies,Small Box,Regular Air,29-10-2014,20.18,35.41,15.23,44.0,1601.92,3.0,81.3,1761.72,1.99,1687.46,778989,76,65+,Female
5653-1,16-10-2014,Patrick Jones,"221 Barkly St,St Kilda",Melbourne,VIC,Consumer,Yvette Biti,Not Specified,EcoTones Memo Sheets,Office Supplies,Small Box,Regular Air,17-10-2014,2.52,4.0,1.48,37.0,144.0,3.0,1.44,142.56,1.3,143.86,413203,29,25-34,Male
5654-1,26-11-2013,Tanja Norvell,"541 Church St,Richmond",Melbourne,VIC,Small Business,Yvette Biti,High,"DrawIt Colored Pencils, 48-Color Set",Office Supplies,Small Box,Express Air,27-11-2013,21.56,36.55,14.99,47.0,699.3,0.0,24.96,620.36,13.89,633.86,400748,78,65+,Male
5654-1,20-08-2013,Resan Morkmat,"523 King St,Newtown",Sydney,NSW,Small Business,Aanya Zhang,Medium,"Angle-D Binders with Locking Rings, Label Holders",Office Supplies,Wrap Bag,Regular Air,21-08-2013,4.53,7.3,2.77,2.0,197.96,3.0,3.96,193.82,7.72,195.23,692844,74,65+,Male
5654-1,08-09-2015,Guy Armstrong,"5/63-71 Enmore Rd,Newtown",Sydney,NSW,Home Office,Charlie Bui,High,"Laser Neon Mac Format Diskettes, 10/Pack",Office Supplies,Small Box,Regular Air,10-09-2015,1.87,8.12,6.25,35.0,144.68,3.0,2.69,136.11,2.83,137.0,911781,27,25-34,Female
5654-1,05-10-2013,Neil Knudson,"4A Lyons St,Strathfield",Sydney,NSW,Home Office,Tina Carlton,High,Pizazz Drawing Pencil Set,Office Supplies,Small Box,Regular Air,07-10-2013,1.53,2.78,1.25,15.0,141.2,9.0,1.42,133.38,1.34,136.03,587881,28,25-34,Female
5654-1,21-09-2014,George Ashbrook,"506 Swan Street,Richmond",Melbourne,VIC,Corporate,Connor Betts,Not Specified,Self-Adhesive Removable Labels,Furniture,Small Pack,Regular Air,22-09-2014,1.98,3.15,1.17,7.0,63.1,1.0,2.63,56.13,0.49,56.63,872349,27,25-34,Female
5655-1,06-10-2014,Sanjit Jacobs,"541 Church St,Richmond",Melbourne,VIC,Corporate,Yvette Biti,Critical,Artisan 481 Labels,Office Supplies,Wrap Bag,Express Air,07-10-2014,1.94,3.08,1.14,16.0,141.68,9.0,5.67,136.01,0.99,137.02,177211,60,55-64,Male
5655-1,20-05-2013,Brad Eason,"1737 Botany Rd,Banksmeadow",Sydney,NSW,Small Business,Nicholas Fernandes,Low,Artisan 479 Labels,Technology,Jumbo Drum,Delivery Truck,22-05-2013,1.59,2.61,1.02,18.0,99.92,9.0,9.99,98.11,0.5,95.11,258745,39,35-44,Male
5655-1,16-10-2014,Patrick Jones,"221 Barkly St,St Kilda",Melbourne,VIC,Corporate,Yvette Biti,Not Specified,Artisan Hi-Liter Fluorescent Desk Style Markers,Office Supplies,Wrap Bag,Regular Air,17-10-2014,1.76,3.38,1.62,45.0,144.0,10.0,1.44,142.56,0.85,143.86,614993,44,35-44,Female
5655-1,21-06-2013,Giulietta Dortch,"523 King St,Newtown",Sydney,NSW,Home Office,Aanya Zhang,High,EcoTones Memo Sheets,Technology,Small Pack,Regular Air,23-06-2013,2.52,4.0,1.48,30.0,144.2,8.0,1.49,142.66,1.3,143.86,531672,36,35-44,Female
5655-1,13-04-2014,Berenike Kampe,"180 High Street,Windsor",Melbourne,VIC,Corporate,Connor Betts,Medium,Apex Preferred Stainless Steel Scissors,Office Supplies,Wrap Bag,Regular Air,11-04-2014,2.5,5.68,3.18,20.0,137.62,5.0,0.0,137.62,3.6,127.03,367187,48,45-54,Female
5655-1,01-10-2015,Linda Southworth,"2a/285A Crown St,Surry Hills",Sydney,NSW,Home Office,Phoebe Gour,Critical,"Steady EarthWrite Recycled Pencils, Medium Soft, #2",Office Supplies,Small Box,Regular Air,14-10-2015,0.9,2.1,1.2,10.0,75.2,9.0,0.6,74.09,0.7,71.48,567668,33,25-34,Male
5655-2,19-10-2014,Barry Franz,"499-501 Lygon Street,Carlton North",Melbourne,VIC,Small Business,Yvette Biti,Low,EcoTones Memo Sheets,Office Supplies,Small Box,Regular Air,20-10-2014,2.52,4.0,1.48,40.0,76.0,5.0,0.76,75.24,1.3,76.54,238098,46,45-54,Male
5655-2,20-10-2015,Eva Jacobs,"Westfield 1 Anderson St,Chatswood",Sydney,NSW,Corporate,Nicholas Fernandes,Low,EcoTones Memo Sheets,Office Supplies,Small Box,Regular Air,24-10-2015,2.52,4.0,1.48,18.0,75.0,2.0,0.76,75.24,1.3,76.54,790898,54,45-54,Female
5655-2,17-10-2014,Sam Craven,"8 Rankins Lane ,Melbourne",Melbourne,VIC,Corporate,Connor Betts,Not Specified,EcoTomes Memo Sheets,Office Supplies,Wrap Bag,Regular Air,19-10-2014,2.52,4.0,1.48,28.0,76.0,0.0,0.76,75.24,1.3,76.54,882364,60,55-64,Female
5655-2,07-07-2014,Mike Gockenbach,"180 High Street,Windsor",Melbourne,VIC,Small Business,Connor Betts,Critical,EcoTones Memo Sheets,Office Supplies,Small Box,Regular Air,08-07-2014,2.52,4.0,1.48,12.0,86.06,2.0,1.76,75.24,1.3,76.54,298480,39,35-44,Female
5655-2,07-08-2014,Bryan Spruell,"1 John Street,Waterloo",Sydney,NSW,Home Office,Charlie Bui,Low,EcoTones Memo Sheets,Office Supplies,Small Box,Regular Air,07-08-2014,2.52,4.0,1.48,4.0,84.0,8.0,7.68,75.24,1.3,76.53,823774,33,25-34,Male
5657-1,11-09-2016,Lena Creighton,"127 Liverpool St,Sydney",Sydney,NSW,Corporate,Samantha Chairs,Medium,Apex Preferred Stainless Steel Scissors,Office Supplies,Wrap Bag,Regular Air,11-09-2016,2.5,5.68,3.18,21.0,31.86,6.0,2.54,31.86,3.6,134.5,279870,65,65+,Male
5657-1,02-05-2015,Cindy Schnelling,"240-242 Johnston Street,Fitzroy",Melbourne,VIC,Corporate,Connor Betts,High,"3Max Polarizing Task Lamp with Clamp Arm, Light Gray",Office Supplies,Small Box,Regular Air,02-05-2015,56.16,136.98,80.82,23.0,475.72,2.0,23.56,423.67,24.49,456.01,504827,24,18-24,Female
5657-1,10-10-2014,Patrick Jones,"222 Barkly St,St Kilda",Melbourne,VIC,Home Office,Yvette Biti,Critical,Artisan 479 Labels,Office Supplies,Small Box,Regular Air,10-10-2014,1.59,2.61,1.02,43.0,14.2,3.0,0.59,13.19,0.5,13.82,198241,48,45-54,Female
5657-1,18-06-2014,Toby Swindell,"273 George Street,Sydney",Sydney,NSW,Small Business,Leighton Forrest,High,Apex Preferred Stainless Steel Scissors,Office Supplies,Small Box,Regular Air,18-06-2014,2.5,5.68,3.18,2.0,134.64,5.0,8.68,131.04,3.6,132.93,288572,73,65+,Male
5658-1,18-10-2014,Patrick Jones,"221 Barkly St,St Kilda",Melbourne,VIC,Home Office,Yvette Biti,Not Specified,Artisan 48 Labels,Office Supplies,Wrap Bag,Regular Air,20-10-2014,3.84,6.3,2.46,39.0,50.4,8.0,0.5,49.9,0.5,50.4,248003,55,55-64,Male
5658-1,18-10-2014,Patrick Jones,"222 Barkly St,St Kilda",Melbourne,VIC,Home Office,Yvette Biti,Not Specified,Artisan 48 Labels,Office Supplies,Wrap Bag,Regular Air,20-10-2014,3.84,6.3,2.46,1.0,50.4,9.0,0.5,49.9,0.5,50.4,778663,48,45-54,Male
5658-1,18-10-2014,Patrick Jones,"221 Barkly St,St Kilda",Melbourne,VIC,Corporate,Yvette Biti,High,Artisan 479 Labels,Office Supplies,Wrap Bag,Regular Air,20-10-2014,1.59,2.61,1.02,13.0,50.4,7.0,0.5,49.9,0.5,50.4,303855,21,18-24,Male
5658-1,27-10-2014,Sam Craven,"8 Rankins Lane ,Melbourne",Melbourne,VIC,Consumer,Connor Betts,High,Artisan 474 Labels,Office Supplies,Small Box,Regular Air,29-10-2014,1.84,2.88,1.04,22.0,50.4,10.0,0.5,49.9,0.99,50.4,650329,67,65+,Female
5658-1,27-05-2015,Brian DeCherney,"531 King St,Newtown",Sydney,NSW,Corporate,Mihael Khan,High,Artisan 479 Labels,Technology,Small Box,Express Air,29-05-2015,1.59,2.61,1.02,47.0,66.6,0.0,5.41,52.69,0.5,53.4,846351,68,65+,Male
5658-1,18-10-2014,Patrick Jones,"221 Barkly St,St Kilda",Melbourne,VIC,Corporate,Yvette Biti,High,Artisan 479 Labels,Technology,Small Box,Regular Air,20-10-2014,1.59,2.61,1.02,7.0,50.4,7.0,0.5,49.9,0.5,50.4,829632,56,55-64,Male
5658-1,18-10-2014,Patrick Jones,"221 Barkly St,St Kilda",Melbourne,VIC,Consumer,Yvette Biti,Medium,Artisan 479 Labels,Office Supplies,Wrap Bag,Regular Air,20-10-2014,1.59,2.61,1.02,20.0,50.4,3.0,0.5,49.9,0.5,50.4,632824,67,65+,Male
5658-2,18-07-2014,Art Miller,"8 Quay Street,Haymarket",Sydney,NSW,Corporate,Leighton Forrest,High,Artisan Reinforcements for Hole-Punch Pages,Office Supplies,Wrap Bag,Regular Air,19-07-2014,1.19,1.98,0.79,12.0,50.4,2.0,0.5,49.9,4.77,50.4,634506,35,35-44,Male
5659-1,23-09-2014,Nathan Mautz,"412 Brunswick St,Fitzroy",Melbourne,VIC,Corporate,Connor Betts,Medium,Artisan Durable Binders,Office Supplies,Wrap Bag,Regular Air,25-09-2014,1.84,2.88,1.04,6.0,83.6,1.0,2.63,74.19,1.49,74.58,753883,48,45-54,Female
5659-1,13-08-2014,Sara Luxemburg,"180 High Street,Windsor",Melbourne,VIC,Corporate,Connor Betts,Not Specified,Cando PC940 Copier,Office Supplies,Small Box,Express Air,15-08-2014,278.99,449.99,171.0,1.0,198.86,0.0,5.95,1182.11,49.0,1029.45,178309,78,65+,Female
5659-1,06-08-2014,Carol Adams,"181 Enmore Rd,Enmore",Sydney,NSW,Consumer,Radhya Staples,High,Artisan Binder Labels,Office Supplies,Small Box,Regular Air,06-08-2014,2.45,3.89,1.44,42.0,191.36,10.0,19.14,172.22,7.01,173.71,201577,57,55-64,Male
5661-1,20-10-2014,George Ashbrook,"506 Swan Street,Richmond",Melbourne,VIC,Consumer,Connor Betts,Critical,TechSavi Access Keyboard,Office Supplies,Wrap Bag,Regular Air,22-10-2014,10.07,15.98,5.91,50.0,607.24,9.0,60.72,546.52,4.0,553.02,259586,25,25-34,Male
5661-1,22-10-2014,George Ashbrook,"506 Swan Street,Richmond",Melbourne,VIC,Small Business,Connor Betts,High,TechSavi Access Keyboard,Technology,Small Box,Regular Air,23-10-2014,8.31,15.98,7.67,23.0,607.24,10.0,60.72,536.52,6.5,553.02,219090,74,65+,Male
5661-1,27-10-2014,Mike Gockenbach,"180 High Street,Windsor",Melbourne,VIC,Corporate,Connor Betts,Medium,Artisan Hi-Liter Pen Style Six-Color Fluorescent Set,Office Supplies,Small Box,Regular Air,31-10-2014,2.16,3.85,1.69,21.0,38.5,2.0,2.31,36.19,0.7,36.89,854920,32,25-34,Female
